type,tool_wear,target,power,diference_temperature
M,96,0,57558.6,-8.600000000000023
M,134,0,53482.0,-8.100000000000023
M,101,0,68355.0,-9.300000000000011
L,37,0,51522.0,-8.800000000000011
L,183,0,62305.0,-8.900000000000034
M,192,0,39671.4,-11.600000000000023
L,64,0,51267.6,-8.800000000000011
L,163,0,78966.8,-9.0
L,114,0,59441.2,-8.899999999999977
H,142,0,54612.0,-9.100000000000023
M,38,0,55769.99999999999,-11.199999999999989
L,197,0,73565.7,-11.300000000000011
L,203,0,69840.0,-11.0
L,182,0,63558.700000000004,-8.600000000000023
L,61,0,63133.0,-10.0
L,124,0,61172.100000000006,-9.700000000000045
M,171,0,63623.00000000001,-10.5
L,24,0,59388.00000000001,-8.399999999999977
L,67,0,67354.8,-9.800000000000011
L,8,0,54446.4,-9.600000000000023
M,204,0,59712.5,-11.0
L,27,0,82348.0,-9.5
L,193,0,55537.5,-10.399999999999977
H,183,0,48205.2,-10.400000000000034
H,7,0,41737.5,-9.400000000000034
L,113,0,56492.799999999996,-8.799999999999955
L,117,0,67443.2,-10.400000000000034
M,41,0,52108.4,-11.0
M,96,0,68512.7,-10.400000000000034
L,84,0,59295.600000000006,-7.7999999999999545
L,154,0,52992.0,-9.200000000000045
L,194,0,41160.0,-9.800000000000011
M,159,0,69001.90000000001,-10.0
L,159,0,54348.8,-9.800000000000011
L,15,0,42029.6,-11.0
L,180,0,52322.4,-10.699999999999989
M,202,0,50878.5,-9.300000000000011
M,190,0,67360.0,-11.100000000000023
L,146,0,55130.700000000004,-10.300000000000011
L,155,0,55752.0,-9.199999999999989
L,37,0,62788.200000000004,-10.700000000000045
L,58,0,58669.2,-11.600000000000023
L,167,0,64926.4,-10.699999999999989
L,147,0,61950.0,-10.100000000000023
M,200,0,66097.0,-11.100000000000023
M,76,0,67116.0,-10.800000000000011
L,197,0,57035.99999999999,-11.800000000000011
L,135,0,58161.2,-8.600000000000023
H,135,0,48561.6,-11.699999999999989
L,150,0,64464.799999999996,-9.400000000000034
H,171,0,51935.6,-11.299999999999955
L,99,0,53332.4,-9.800000000000011
L,121,0,71930.40000000001,-9.400000000000034
L,132,0,43437.200000000004,-11.0
M,164,0,44274.6,-10.600000000000023
H,29,0,54384.0,-11.399999999999977
L,217,0,57779.100000000006,-11.100000000000023
L,47,0,46475.200000000004,-9.299999999999955
L,208,0,53256.899999999994,-9.100000000000023
L,28,0,69162.8,-9.299999999999955
H,55,0,50524.799999999996,-9.199999999999989
M,43,0,73656.0,-11.300000000000011
H,76,0,71526.0,-11.900000000000034
M,116,0,47572.3,-11.199999999999989
M,189,0,78150.8,-11.200000000000045
L,156,0,55906.200000000004,-10.800000000000011
M,191,0,75275.2,-9.699999999999989
L,89,0,51037.00000000001,-11.100000000000023
L,72,0,61867.8,-11.199999999999989
L,170,0,54644.399999999994,-7.899999999999977
M,108,0,46271.1,-8.800000000000011
H,221,0,53295.0,-11.700000000000045
L,50,0,79891.2,-11.0
L,63,0,66813.6,-10.699999999999989
M,161,0,42662.3,-8.299999999999955
L,137,0,67536.0,-11.100000000000023
H,136,0,56732.2,-10.900000000000034
L,59,0,64484.0,-11.199999999999989
M,14,0,54155.9,-8.899999999999977
L,137,0,48675.0,-8.800000000000011
M,165,0,65913.4,-11.100000000000023
L,7,0,50569.0,-8.099999999999966
H,123,0,57855.0,-9.699999999999989
M,26,0,65650.2,-9.0
L,192,0,57610.0,-10.899999999999977
H,79,0,47155.399999999994,-7.699999999999989
M,4,0,57560.5,-11.100000000000023
M,188,0,66269.4,-9.200000000000045
M,17,0,66903.5,-8.800000000000011
H,179,0,43776.0,-11.300000000000011
M,57,0,80088.0,-7.899999999999977
H,147,0,56362.4,-11.300000000000011
L,67,1,77734.8,-7.7999999999999545
M,45,0,59598.00000000001,-10.699999999999989
L,140,0,57448.799999999996,-9.5
M,174,0,61144.200000000004,-9.5
L,126,0,54350.200000000004,-9.100000000000023
L,25,0,53732.799999999996,-9.799999999999955
M,32,0,49868.6,-9.600000000000023
M,18,0,41860.8,-10.900000000000034
H,66,0,72959.40000000001,-10.600000000000023
L,70,0,56707.200000000004,-9.5
M,141,0,51607.8,-11.099999999999966
M,207,0,69530.3,-9.5
H,19,0,57017.1,-11.600000000000023
M,34,0,80956.2,-11.899999999999977
M,24,0,56350.0,-9.800000000000011
L,168,0,57342.0,-11.0
L,128,0,43740.0,-9.600000000000023
L,187,1,64533.0,-8.199999999999989
M,194,0,45555.100000000006,-11.300000000000011
L,126,0,63365.600000000006,-11.400000000000034
L,114,0,44406.2,-11.699999999999989
L,145,0,77715.0,-10.800000000000011
H,197,0,73103.8,-9.099999999999966
L,184,0,46719.5,-9.400000000000034
M,60,0,68591.6,-11.0
L,5,0,50721.0,-9.300000000000011
M,172,0,33899.5,-9.199999999999989
L,154,0,65110.0,-9.900000000000034
M,118,0,60195.200000000004,-11.0
L,161,0,50585.399999999994,-9.5
M,83,0,66442.0,-9.300000000000011
M,143,0,56400.600000000006,-8.699999999999989
L,85,0,62156.49999999999,-11.100000000000023
M,56,0,59348.4,-11.400000000000034
L,30,0,50103.9,-8.699999999999989
L,214,0,66051.3,-9.300000000000011
M,17,0,61003.200000000004,-11.300000000000011
L,110,0,65579.5,-10.700000000000045
L,88,0,66871.2,-10.799999999999955
L,61,0,66646.0,-8.900000000000034
M,117,0,50212.799999999996,-10.300000000000011
L,55,0,56512.5,-9.199999999999989
L,116,0,66114.4,-9.900000000000034
M,187,0,52683.4,-9.199999999999989
L,135,0,69375.5,-9.100000000000023
L,101,0,52767.0,-9.800000000000011
L,17,0,57760.0,-9.5
L,45,0,57266.3,-11.0
M,207,0,42676.0,-7.800000000000011
M,71,0,69997.6,-9.200000000000045
L,205,1,44782.6,-11.099999999999966
M,44,0,62622.0,-9.599999999999966
L,51,0,57139.2,-11.5
H,164,0,69263.40000000001,-11.0
L,95,0,50297.5,-11.300000000000011
L,21,0,63393.299999999996,-9.400000000000034
M,45,0,64926.4,-8.899999999999977
H,22,0,67475.09999999999,-10.600000000000023
L,41,0,50987.700000000004,-11.299999999999955
M,2,0,41110.299999999996,-8.5
L,105,0,62067.50000000001,-11.0
H,0,0,65584.4,-9.5
M,89,0,68781.2,-9.5
L,26,0,76603.5,-10.300000000000011
L,51,0,51266.399999999994,-11.799999999999955
L,39,0,47713.8,-8.699999999999989
H,200,0,65841.59999999999,-9.599999999999966
M,174,0,54184.9,-9.699999999999989
M,195,0,56880.0,-10.899999999999977
L,167,0,73271.8,-10.300000000000011
L,197,0,65312.1,-9.300000000000011
M,138,0,55420.99999999999,-11.199999999999989
L,187,0,63842.9,-8.800000000000011
L,83,0,64735.99999999999,-11.199999999999989
L,147,0,60644.100000000006,-9.800000000000011
M,59,0,35517.700000000004,-8.899999999999977
L,139,0,60683.600000000006,-11.299999999999955
M,13,0,51331.5,-9.300000000000011
L,189,0,57775.99999999999,-9.199999999999989
L,29,0,76939.2,-8.899999999999977
L,62,0,41360.2,-8.900000000000034
L,191,0,57012.100000000006,-11.399999999999977
L,109,0,60121.8,-9.900000000000034
L,3,1,91920.0,-11.200000000000045
M,29,0,33782.4,-10.699999999999989
L,113,0,65448.2,-11.099999999999966
L,23,0,55193.600000000006,-9.300000000000011
L,196,0,52021.200000000004,-11.400000000000034
L,33,0,50008.0,-10.5
M,10,0,83553.59999999999,-11.399999999999977
L,131,0,49985.1,-9.099999999999966
L,172,0,62560.0,-11.399999999999977
L,8,0,45299.1,-10.700000000000045
L,46,0,63027.5,-9.800000000000011
H,148,0,60564.2,-9.099999999999966
L,109,0,52833.0,-11.199999999999989
L,88,0,69552.6,-11.200000000000045
L,85,0,53968.799999999996,-10.899999999999977
L,30,0,65856.8,-8.699999999999989
L,142,0,51179.0,-9.5
H,137,0,40444.1,-11.100000000000023
L,182,0,63647.99999999999,-9.699999999999989
L,55,0,66684.09999999999,-10.100000000000023
L,82,0,60762.100000000006,-11.0
L,0,0,54836.1,-7.800000000000011
L,193,0,46648.0,-11.199999999999989
M,7,0,80399.5,-11.199999999999989
L,125,0,60123.0,-10.0
L,30,0,60380.4,-11.100000000000023
L,204,0,60611.2,-9.5
L,160,0,71086.2,-9.5
L,67,0,47037.9,-10.899999999999977
L,35,0,76139.8,-9.900000000000034
L,5,0,54834.0,-9.900000000000034
H,12,0,69408.3,-9.600000000000023
L,213,0,55510.299999999996,-8.899999999999977
M,39,0,73297.0,-8.900000000000034
L,120,0,66416.8,-9.699999999999989
L,110,0,60956.9,-9.599999999999966
M,135,0,42117.6,-9.300000000000011
M,64,0,53521.1,-11.199999999999989
H,148,0,63936.0,-11.5
M,111,0,39955.5,-11.0
L,162,0,61250.4,-9.199999999999989
M,195,0,65670.90000000001,-10.5
L,110,0,68781.6,-9.400000000000034
H,86,0,75308.0,-11.299999999999955
L,190,0,37948.799999999996,-11.300000000000011
L,70,0,63664.1,-9.200000000000045
L,170,0,51968.100000000006,-9.399999999999977
L,198,0,70143.40000000001,-10.900000000000034
M,47,0,64296.0,-10.5
L,71,0,65179.399999999994,-9.599999999999966
L,128,0,53312.0,-11.5
L,116,0,66678.3,-8.799999999999955
L,85,0,62092.8,-9.300000000000011
L,130,0,55276.100000000006,-11.199999999999989
L,121,0,61415.9,-11.5
L,111,0,49056.0,-9.5
M,47,0,65318.4,-10.600000000000023
L,52,0,44934.4,-11.199999999999989
L,208,0,53141.600000000006,-9.800000000000011
L,114,0,48796.799999999996,-11.100000000000023
M,198,0,51646.0,-10.5
L,198,0,61681.8,-8.199999999999989
M,141,0,52247.7,-10.899999999999977
M,132,0,66484.8,-9.300000000000011
L,174,0,68401.2,-8.699999999999989
L,108,0,50506.2,-9.100000000000023
M,48,0,67094.7,-11.100000000000023
L,73,0,67362.90000000001,-11.699999999999989
M,120,0,52907.299999999996,-9.0
M,54,0,64550.200000000004,-10.099999999999966
M,131,0,38763.799999999996,-8.899999999999977
L,223,0,69090.0,-7.7000000000000455
H,156,0,62152.6,-8.799999999999955
L,153,0,58133.600000000006,-11.300000000000011
L,217,0,49996.799999999996,-9.5
L,130,0,58479.7,-9.299999999999955
H,192,0,72975.6,-9.699999999999989
L,23,0,64722.0,-9.5
L,193,0,59944.899999999994,-9.100000000000023
L,173,0,65741.2,-11.399999999999977
L,59,0,38819.6,-10.100000000000023
L,191,0,66270.0,-10.699999999999989
L,44,0,81081.0,-9.699999999999989
L,13,0,51867.200000000004,-10.0
M,44,0,54334.8,-8.800000000000011
M,124,0,63991.0,-11.100000000000023
H,191,0,56476.5,-10.5
H,11,0,66497.2,-8.600000000000023
H,126,0,41277.600000000006,-11.0
L,136,0,61944.0,-11.300000000000011
L,17,0,42532.0,-9.300000000000011
M,126,1,69782.5,-8.400000000000034
L,10,0,66267.3,-9.599999999999966
L,0,0,76720.0,-11.199999999999989
M,0,0,77803.0,-11.100000000000023
L,184,0,58772.7,-9.900000000000034
L,77,0,60542.50000000001,-11.099999999999966
L,191,0,54859.5,-8.899999999999977
M,95,0,68283.6,-11.0
H,161,0,53748.0,-9.700000000000045
H,66,0,65383.6,-11.099999999999966
L,203,0,45663.5,-9.199999999999989
L,77,0,76627.2,-9.5
L,185,0,67079.2,-11.099999999999966
L,115,0,56921.899999999994,-11.600000000000023
L,198,0,65843.40000000001,-8.800000000000011
M,34,0,55401.5,-11.0
L,193,0,72628.0,-8.800000000000011
M,134,1,66223.2,-8.400000000000034
M,0,0,53249.6,-11.399999999999977
M,195,0,64146.399999999994,-8.699999999999989
L,191,0,56140.0,-11.299999999999955
L,73,0,85808.09999999999,-10.0
M,12,0,62076.299999999996,-9.199999999999989
M,148,0,46981.2,-10.699999999999989
L,22,0,61301.6,-10.800000000000011
L,188,0,47404.0,-11.100000000000023
M,129,0,46218.6,-9.599999999999966
M,186,0,66474.2,-10.900000000000034
L,47,0,64994.4,-11.100000000000023
L,105,0,59751.6,-7.699999999999989
M,105,0,64188.6,-10.799999999999955
L,68,0,62538.1,-11.600000000000023
L,165,0,67544.40000000001,-8.800000000000011
L,185,0,61696.8,-10.799999999999955
L,85,0,72345.0,-11.100000000000023
L,32,0,56730.9,-9.199999999999989
L,21,0,70536.6,-9.599999999999966
L,114,0,53515.600000000006,-9.600000000000023
L,113,0,46628.799999999996,-11.199999999999989
L,202,0,65611.5,-11.300000000000011
M,23,0,48862.799999999996,-9.5
L,198,0,54574.8,-9.600000000000023
L,204,0,64385.700000000004,-11.0
L,33,0,60922.6,-10.899999999999977
L,69,0,68023.5,-11.300000000000011
M,194,0,65980.8,-9.5
L,123,0,37706.0,-11.399999999999977
M,130,0,49187.2,-9.399999999999977
M,225,0,51639.299999999996,-8.899999999999977
M,114,0,57540.399999999994,-9.300000000000011
L,29,0,47033.4,-10.599999999999966
L,68,0,49480.100000000006,-9.899999999999977
L,185,0,52752.0,-9.400000000000034
H,178,0,69225.8,-9.399999999999977
L,142,0,50440.1,-9.399999999999977
M,189,0,47376.0,-8.899999999999977
H,50,0,71177.0,-10.399999999999977
L,20,0,52280.1,-11.600000000000023
L,150,0,54392.399999999994,-7.699999999999989
L,181,0,55003.200000000004,-11.0
L,222,0,65360.4,-9.0
L,58,0,52070.6,-11.100000000000023
L,114,0,62984.7,-9.800000000000011
M,50,0,60522.0,-9.900000000000034
M,113,0,51069.0,-11.099999999999966
L,170,0,79989.0,-11.5
M,12,1,70588.8,-7.900000000000034
H,33,0,67905.3,-11.399999999999977
L,147,0,67352.1,-10.5
M,37,0,42552.0,-11.100000000000023
L,9,0,70322.8,-9.699999999999989
M,40,0,68352.3,-9.0
H,96,0,64195.3,-11.100000000000023
M,72,0,60786.9,-9.5
L,89,0,49420.799999999996,-11.100000000000023
L,24,0,69600.8,-9.800000000000011
L,120,0,42952.0,-11.100000000000023
M,38,0,50674.700000000004,-9.900000000000034
M,12,0,66690.0,-11.199999999999989
M,126,0,68484.0,-11.5
M,25,0,53874.0,-9.800000000000011
L,72,0,61266.899999999994,-9.400000000000034
M,38,0,64740.4,-10.899999999999977
M,176,0,57073.8,-11.300000000000011
L,135,0,82541.0,-11.300000000000011
H,98,0,58447.00000000001,-10.199999999999989
L,203,0,58211.99999999999,-9.699999999999989
L,113,0,64680.0,-9.199999999999989
L,85,0,62834.0,-10.0
H,23,0,68808.0,-11.199999999999989
L,146,0,56698.4,-10.900000000000034
H,179,0,56994.0,-9.5
H,223,0,66489.2,-8.800000000000011
M,72,0,68068.0,-11.0
L,228,1,74083.5,-9.800000000000011
M,44,0,56794.0,-8.100000000000023
H,147,1,73344.0,-7.800000000000011
L,2,0,67111.2,-9.199999999999989
M,69,0,69993.0,-9.400000000000034
L,113,0,56948.5,-10.199999999999989
L,7,0,77361.0,-10.899999999999977
M,193,0,70577.4,-8.899999999999977
H,40,0,51518.6,-8.899999999999977
L,195,1,81732.0,-9.899999999999977
L,171,0,58784.799999999996,-10.799999999999955
L,164,0,63435.5,-9.300000000000011
L,189,0,70967.59999999999,-10.700000000000045
H,159,0,55420.99999999999,-9.899999999999977
L,175,0,36678.4,-11.099999999999966
M,58,0,41986.8,-8.200000000000045
H,60,0,61485.6,-11.400000000000034
M,37,0,64262.100000000006,-10.099999999999966
L,42,0,84803.0,-11.400000000000034
L,81,0,83586.8,-9.800000000000011
L,109,0,81062.5,-8.899999999999977
M,159,0,85740.2,-11.199999999999989
L,171,0,75036.7,-10.599999999999966
M,125,0,63234.8,-10.800000000000011
M,100,0,41437.5,-11.399999999999977
L,45,0,59689.6,-8.699999999999989
M,56,0,62091.3,-9.700000000000045
H,64,0,70454.40000000001,-10.899999999999977
M,47,0,56758.0,-11.0
L,24,0,59604.5,-10.5
L,85,0,42978.4,-8.900000000000034
H,98,0,57290.700000000004,-10.899999999999977
H,185,0,68486.0,-8.699999999999989
L,128,0,50892.899999999994,-10.0
M,221,0,41347.2,-9.100000000000023
M,20,0,69300.0,-9.199999999999989
M,171,0,57798.0,-8.899999999999977
L,44,0,62335.200000000004,-11.0
L,87,0,59991.8,-8.799999999999955
M,13,0,76339.2,-10.800000000000011
M,153,0,62769.600000000006,-9.699999999999989
M,2,0,70883.2,-9.300000000000011
L,196,0,56124.0,-9.0
L,174,0,58500.0,-11.400000000000034
M,51,0,54006.7,-11.400000000000034
L,31,0,53249.6,-11.0
L,117,0,70687.8,-9.699999999999989
L,157,0,53955.99999999999,-10.699999999999989
H,154,0,71997.59999999999,-9.599999999999966
M,69,1,66984.4,-8.400000000000034
H,41,0,50995.0,-10.699999999999989
L,146,0,64230.4,-9.300000000000011
L,24,0,61892.3,-9.299999999999955
H,40,0,53070.399999999994,-10.0
L,73,0,50784.6,-9.300000000000011
L,96,0,40377.1,-9.600000000000023
L,179,0,72204.0,-11.5
L,148,0,54339.0,-9.199999999999989
L,37,0,59124.0,-10.899999999999977
L,22,0,49329.0,-11.400000000000034
M,93,0,69357.59999999999,-9.199999999999989
M,57,0,60341.0,-10.300000000000011
L,191,0,68497.2,-10.899999999999977
L,119,0,52105.7,-9.099999999999966
L,152,0,68398.40000000001,-9.5
M,9,0,75597.2,-9.199999999999989
L,5,0,53834.5,-9.300000000000011
L,220,0,44212.0,-9.100000000000023
L,103,0,67970.8,-11.100000000000023
L,24,0,56709.4,-10.900000000000034
M,39,0,69456.40000000001,-11.5
M,39,0,73153.8,-9.300000000000011
L,195,0,47060.0,-8.900000000000034
H,206,1,55454.2,-10.900000000000034
L,41,0,61466.0,-11.199999999999989
M,46,0,56060.4,-11.400000000000034
M,185,0,57937.8,-9.600000000000023
M,48,0,75843.2,-8.199999999999989
L,20,0,52504.799999999996,-9.599999999999966
L,74,0,49276.8,-11.200000000000045
M,57,0,68208.59999999999,-9.599999999999966
M,87,0,51065.0,-9.200000000000045
H,124,0,64627.99999999999,-9.799999999999955
M,215,0,57995.99999999999,-11.0
L,64,0,50034.200000000004,-9.899999999999977
L,212,0,67331.5,-9.200000000000045
L,84,0,63786.7,-10.099999999999966
L,131,0,52404.3,-9.0
M,7,0,52767.0,-9.900000000000034
H,25,0,68288.0,-9.699999999999989
L,209,0,42030.4,-11.0
M,88,0,57856.50000000001,-11.600000000000023
L,38,0,46170.9,-9.600000000000023
L,7,0,60388.5,-11.700000000000045
L,72,0,51238.299999999996,-11.5
M,85,0,73448.7,-11.400000000000034
M,135,0,55637.200000000004,-10.699999999999989
L,141,0,70608.0,-10.799999999999955
L,8,0,75168.1,-8.5
L,105,0,47411.8,-8.399999999999977
L,221,0,60186.99999999999,-11.599999999999966
L,188,0,63894.600000000006,-10.600000000000023
H,17,0,51897.6,-9.5
L,102,0,54985.0,-10.900000000000034
M,46,0,63277.600000000006,-12.0
L,148,0,72225.8,-9.699999999999989
L,121,0,69178.2,-11.800000000000011
M,25,0,54194.4,-7.7999999999999545
M,100,0,50561.0,-7.599999999999966
L,96,0,58651.8,-11.0
L,159,0,68861.8,-9.599999999999966
L,168,0,60154.2,-9.899999999999977
M,24,0,52305.0,-10.5
L,143,0,85852.0,-10.600000000000023
L,56,0,53291.0,-10.600000000000023
M,94,0,72419.0,-11.299999999999955
L,167,0,58940.700000000004,-11.0
L,169,0,62787.6,-10.899999999999977
L,223,0,42816.0,-9.699999999999989
M,111,1,87568.8,-8.100000000000023
L,55,0,57480.0,-8.899999999999977
M,34,0,67711.59999999999,-9.300000000000011
M,26,0,50358.6,-11.0
L,6,0,68838.0,-10.100000000000023
M,117,0,57509.100000000006,-9.300000000000011
M,24,0,59899.5,-8.600000000000023
H,206,0,67954.40000000001,-10.699999999999989
L,7,0,64234.99999999999,-10.899999999999977
H,173,0,37896.200000000004,-11.100000000000023
L,32,0,53198.799999999996,-11.199999999999989
L,49,0,35134.200000000004,-11.0
L,15,0,53724.0,-9.799999999999955
L,162,0,57924.0,-8.899999999999977
L,82,0,63901.200000000004,-9.5
M,119,0,52850.1,-8.399999999999977
M,196,0,61743.899999999994,-11.100000000000023
L,54,0,57644.99999999999,-10.799999999999955
M,82,0,72678.4,-10.0
L,78,0,56212.5,-9.900000000000034
L,19,0,46702.200000000004,-11.199999999999989
L,146,0,76702.5,-9.300000000000011
L,106,0,61112.4,-10.899999999999977
M,17,0,57287.6,-9.199999999999989
M,171,0,60983.4,-9.699999999999989
L,45,0,52942.5,-11.799999999999955
L,38,0,73780.5,-11.900000000000034
L,154,0,59316.6,-10.600000000000023
L,172,0,54186.299999999996,-9.5
M,118,0,45280.4,-10.799999999999955
M,94,0,59301.99999999999,-11.399999999999977
M,185,0,71081.40000000001,-11.100000000000023
L,25,0,59972.0,-11.0
L,49,0,67639.0,-9.699999999999989
L,134,0,62481.899999999994,-9.699999999999989
L,195,0,54151.200000000004,-8.800000000000011
M,145,0,61395.2,-9.199999999999989
L,155,0,52409.7,-9.0
L,15,0,69263.7,-11.0
L,91,0,54691.2,-9.5
M,176,0,59979.4,-9.900000000000034
M,133,0,57113.6,-10.800000000000011
L,124,0,61817.5,-11.0
L,61,1,86038.5,-11.100000000000023
L,111,0,67379.2,-9.399999999999977
L,183,0,52196.399999999994,-11.199999999999989
L,75,0,67035.3,-9.5
L,117,0,68203.0,-7.899999999999977
L,222,0,62612.0,-9.199999999999989
L,44,0,54575.0,-11.100000000000023
M,150,0,57002.399999999994,-9.300000000000011
M,81,0,58726.50000000001,-8.399999999999977
M,28,0,58212.0,-10.699999999999989
M,150,0,53680.9,-10.900000000000034
M,145,0,69933.7,-9.399999999999977
H,2,0,72708.0,-9.199999999999989
M,179,0,70505.0,-8.700000000000045
H,27,0,50371.200000000004,-10.899999999999977
M,55,0,71706.3,-8.100000000000023
L,182,0,54687.200000000004,-9.0
L,16,0,44471.100000000006,-9.699999999999989
L,126,0,59590.0,-9.0
L,175,0,69585.6,-9.600000000000023
M,234,1,50965.5,-9.800000000000011
L,22,1,80760.8,-8.5
L,233,0,55673.9,-11.899999999999977
H,20,0,63040.4,-10.0
L,164,0,62108.200000000004,-9.400000000000034
M,79,0,53182.8,-11.199999999999989
M,13,0,70106.4,-10.5
M,163,0,50965.5,-8.900000000000034
H,130,0,67605.3,-11.300000000000011
L,127,0,58732.200000000004,-9.5
L,86,0,56482.799999999996,-9.0
L,38,0,55049.4,-7.699999999999989
M,121,0,45237.0,-9.0
M,131,0,69407.09999999999,-9.800000000000011
M,21,1,31668.0,-8.899999999999977
M,0,0,60156.200000000004,-10.5
H,28,0,63770.399999999994,-9.299999999999955
L,140,0,64372.0,-9.300000000000011
L,95,0,52019.4,-10.899999999999977
M,41,0,53779.49999999999,-10.199999999999989
L,116,0,72471.0,-9.699999999999989
L,130,0,75040.0,-9.199999999999989
L,123,0,50274.0,-9.100000000000023
L,118,1,12070.800000000001,-11.300000000000011
H,40,0,68576.4,-9.600000000000023
M,157,0,75825.9,-9.5
L,105,0,34524.0,-9.600000000000023
M,0,0,62971.700000000004,-9.0
L,21,0,57789.6,-10.0
L,120,0,80404.5,-9.600000000000023
L,33,0,67355.4,-10.800000000000011
M,192,0,57114.4,-8.199999999999989
M,89,0,49249.200000000004,-9.800000000000011
L,88,0,39560.0,-9.800000000000011
M,119,0,53235.0,-9.200000000000045
M,194,0,65416.4,-9.0
M,176,0,60412.8,-10.800000000000011
L,11,0,48080.600000000006,-11.100000000000023
M,195,0,48131.4,-11.199999999999989
